0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.0,0.10845114822804437,0.049147878923519885,0.04648937483802061,0.3322578234395333,0.10380469702691301,0.08251707959444751,0.31824408579120517,0.06462488641859734,0.16507065213523334,0.0001255058717522962,1.808231338962171e-05,0.32445031468096075,0.2801786830850984,0.06584007882692389,0.23466000795902678
0.10845114822804437,1.0,0.04657984960708482,0.49524133723342445,0.6227370728821395,0.06926772470356604,0.023927391486979685,0.5116530679090769,0.7931332375615805,0.6660706790756271,0.45239676295403985,0.14688286821164276,0.2451448742382116,0.6068516520791595,0.07735059229003781,0.2396945975446862
0.049147878923519885,0.04657984960708482,1.0,0.02184786370415818,0.18439681420237528,0.008551193805770485,0.002754592006438977,0.05029179116923547,0.007620149785969676,4.5507625261213766e-05,0.06407790859371038,0.0010984769087533082,0.0004844854907105476,0.2359431249787903,0.850311788940129,0.08313912420495741
0.04648937483802061,0.49524133723342445,0.02184786370415818,1.0,0.19316738769097425,0.07072071193339027,0.009982656188016957,0.06425489363793603,0.4662109456204445,0.47451701701227617,0.43075514783870245,0.16945955445723926,0.024324965772051087,0.3406393786878579,0.04622360540861977,0.06602787383647542
0.3322578234395333,0.6227370728821395,0.18439681420237528,0.19316738769097425,1.0,0.05418790472033911,0.0339195607852058,0.4994424522487078,0.34699006201356253,0.5185735762296203,0.19024247806073372,0.01112996466006321,0.1794280076316282,0.4922029747396447,0.21509777383357762,0.17489144223515626
0.10380469702691301,0.06926772470356604,0.008551193805770485,0.07072071193339027,0.05418790472033911,1.0,0.3377118994065857,0.15901006809800466,0.1449521974771563,0.05723428291252235,6.532250575392329e-05,0.00019198749375652936,0.24582657177875625,0.1908904244905563,0.058616880207933285,0.013874407877715118
0.08251707959444751,0.023927391486979685,0.002754592006438977,0.009982656188016957,0.0339195607852058,0.3377118994065857,1.0,0.14661440247474813,0.045944409520693494,0.01572915127319948,4.1509279334661845e-05,0.0002995152428215041,0.22791304202987578,0.06645222465200774,0.012878935338430748,0.0026680388831709463
0.31824408579120517,0.5116530679090769,0.05029179116923547,0.06425489363793603,0.4994424522487078,0.15901006809800466,0.14661440247474813,1.0,0.3873653458186617,0.2717419548820467,0.07379073509427807,0.0487708884278739,0.5641961331096554,0.5244776287858837,0.07035227091865932,0.2097491758834028
0.06462488641859734,0.7931332375615805,0.007620149785969676,0.4662109456204445,0.34699006201356253,0.1449521974771563,0.045944409520693494,0.3873653458186617,1.0,0.4644111381933931,0.38296068193885624,0.3170084688517776,0.23120860748835645,0.4422554592143276,0.04042550882635644,0.08948112365476674
0.16507065213523334,0.6660706790756271,4.5507625261213766e-05,0.47451701701227617,0.5185735762296203,0.05723428291252235,0.01572915127319948,0.2717419548820467,0.4644111381933931,1.0,0.18541140867922326,0.021776350977336878,0.21493731757300533,0.33303252377935455,0.03212833726596008,0.17203106563700554
0.0001255058717522962,0.45239676295403985,0.06407790859371038,0.43075514783870245,0.19024247806073372,6.532250575392329e-05,4.1509279334661845e-05,0.07379073509427807,0.38296068193885624,0.18541140867922326,1.0,0.14272577605448752,0.011209716870432448,0.21806842477580005,0.04662086898127191,0.022148474125431725
1.808231338962171e-05,0.14688286821164276,0.0010984769087533082,0.16945955445723926,0.01112996466006321,0.00019198749375652936,0.0002995152428215041,0.0487708884278739,0.3170084688517776,0.021776350977336878,0.14272577605448752,1.0,0.033953565843956715,0.11083317231951846,0.003371804324351002,0.012587690847402886
0.32445031468096075,0.2451448742382116,0.0004844854907105476,0.024324965772051087,0.1794280076316282,0.24582657177875625,0.22791304202987578,0.5641961331096554,0.23120860748835645,0.21493731757300533,0.011209716870432448,0.033953565843956715,1.0,0.25570796132979173,0.006268116949774086,0.1665161616969855
0.2801786830850984,0.6068516520791595,0.2359431249787903,0.3406393786878579,0.4922029747396447,0.1908904244905563,0.06645222465200774,0.5244776287858837,0.4422554592143276,0.33303252377935455,0.21806842477580005,0.11083317231951846,0.25570796132979173,1.0,0.31464922092468983,0.4587119669061496
0.06584007882692389,0.07735059229003781,0.850311788940129,0.04622360540861977,0.21509777383357762,0.058616880207933285,0.012878935338430748,0.07035227091865932,0.04042550882635644,0.03212833726596008,0.04662086898127191,0.003371804324351002,0.006268116949774086,0.31464922092468983,1.0,0.05790328091587188
0.23466000795902678,0.2396945975446862,0.08313912420495741,0.06602787383647542,0.17489144223515626,0.013874407877715118,0.0026680388831709463,0.2097491758834028,0.08948112365476674,0.17203106563700554,0.022148474125431725,0.012587690847402886,0.1665161616969855,0.4587119669061496,0.05790328091587188,1.0
